0,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
1535,Toyota,68500,van,1,3.5,Petrol,yes,2016,Sienna
1536,Volkswagen,2500,hatch,111,1.6,Gas,yes,1999,Golf IV
1537,Volkswagen,2600,other,296,1.9,Diesel,no,2000,Golf IV
1538,Mercedes-Benz,12250,van,300,2.2,Diesel,yes,2007,Vito
1539,Toyota,39900,crossover,94,4,Gas,yes,2010,Land Cruiser Prado
1540,Volkswagen,1500,other,160,1.4,Petrol,no,1999,Golf IV
1541,Mercedes-Benz,3700,sedan,270,3.5,Petrol,no,2004,S 350
1542,BMW,8999,other,160,1.8,Petrol,yes,1997,318
1543,Mitsubishi,9900,other,200,2.5,Diesel,yes,2007,L 200
1544,Volkswagen,16800,crossover,249,5,Diesel,yes,2005,Touareg
1545,Volkswagen,23999,sedan,0,1.6,Diesel,yes,2016,Jetta
1546,Mercedes-Benz,36000,crossover,162,3,Diesel,yes,2009,GL 320
1547,Mitsubishi,15800,other,146,2.5,Diesel,yes,2013,L 200
1548,Volkswagen,19300,sedan,136,2,Diesel,yes,2011,Passat B7
1549,Renault,6450,van,148,1.5,Diesel,yes,2012,Kangoo
1550,Renault,4200,van,220,1.5,Diesel,yes,2004,Kangoo
1551,Mercedes-Benz,NA,sedan,29,6,Petrol,yes,2011,S-Guard
1552,BMW,32000,crossover,52,3,Petrol,yes,2012,X5
1553,Toyota,12500,sedan,110,2.4,Gas,yes,2007,Camry
1554,BMW,47900,crossover,178,4,Diesel,yes,2012,X5
1555,Mercedes-Benz,21999,sedan,200,3,Diesel,yes,2008,E-Class
1556,Audi,15000,sedan,168,NA,Other,yes,2007,A6
1557,Toyota,7500,hatch,74,1.3,Petrol,yes,2008,Yaris
1558,Mercedes-Benz,125000,sedan,17,3,Diesel,yes,2015,S 350
1559,BMW,30500,hatch,110,4.4,Petrol,yes,2008,X6
1560,Volkswagen,17191.2,sedan,0,1.6,Petrol,yes,2016,Jetta
1561,Mercedes-Benz,45555,sedan,42,3,Diesel,yes,2011,S 350
1562,BMW,15200,sedan,227,2.5,Petrol,yes,2008,525
1563,Volkswagen,8700,sedan,270,NA,Diesel,yes,2009,Caddy
1564,Volkswagen,7800,van,226,1.9,Diesel,yes,2005,T5 (Transporter) 
1565,Volkswagen,22000,hatch,40,1.4,Petrol,yes,2013,Golf VII
1566,Mitsubishi,9300,crossover,156,2.4,Gas,yes,2006,Outlander
1567,Mercedes-Benz,31900,sedan,97,2.2,Diesel,yes,2011,E-Class
1568,Mercedes-Benz,9350,van,160,2.2,Diesel,yes,2008,Vito
1569,BMW,32500,sedan,134,2,Diesel,yes,2010,520
1570,Renault,10200,vagon,151,1.5,Diesel,yes,2011,Megane
1571,Toyota,8200,crossover,200,2,Gas,yes,2002,Rav 4
1572,Mercedes-Benz,7400,sedan,190,2,Petrol,yes,2002,C-Class
1573,Mitsubishi,14200,crossover,155,3,Gas,yes,2007,Outlander XL
1574,Volkswagen,24900,sedan,1,1.6,Diesel,yes,2016,Jetta
1575,Mercedes-Benz,24300,sedan,150,3.5,Gas,yes,2008,S 350
1576,Volkswagen,9300,van,176,1.9,Diesel,yes,2005,T5 (Transporter)
1577,Volkswagen,21000,crossover,130,2.5,Diesel,yes,2008,Touareg
1578,Audi,36000,crossover,145,3,Petrol,yes,2010,Q7
1579,Mitsubishi,22900,crossover,69,2.4,Petrol,yes,2014,Outlander
1580,Mercedes-Benz,9900,sedan,275,2.2,Other,yes,2005,E-Class
1581,Volkswagen,3950,hatch,288,1.8,Gas,yes,1996,Golf III
1582,Toyota,28700,crossover,100,3.5,Petrol,yes,2012,Highlander
1583,Volkswagen,16900,van,121,2,Diesel,yes,2014,T5 (Transporter) 
1584,Mercedes-Benz,7300,sedan,245,2.8,Gas,yes,1998,E-Class
1585,Mercedes-Benz,2200,sedan,400,2,Petrol,yes,1988,190
1586,Toyota,25500,other,103,3.5,Petrol,yes,2010,Venza
1587,Volkswagen,7650,other,260,2,Diesel,yes,2005,Caddy
1588,Toyota,22800,other,55,2.5,Petrol,yes,2013,Camry
1589,Renault,8900,van,170,1.9,Diesel,yes,2005,Trafic
1590,Renault,10990,sedan,118,2,Petrol,yes,2012,Fluence
1591,Mercedes-Benz,107777,crossover,0,3,Diesel,yes,2016,GLS 350
1592,Toyota,17000,sedan,95,2,Gas,yes,2011,Avensis
1593,Renault,999,sedan,430,2,Gas,yes,1988,25
1594,Audi,12800,other,0,NA,Other,yes,2005,A6
1595,BMW,66500,crossover,0,2,Other,yes,2016,X5
1596,Volkswagen,4300,vagon,289,2,Petrol,yes,1994,Passat B4
1597,BMW,3350,vagon,295,2,Diesel,no,2002,320
1598,Toyota,10400,sedan,87,1.6,Petrol,yes,2008,Corolla
1599,BMW,22700,crossover,216,4.8,Petrol,yes,2007,X5
1600,Renault,6700,van,102,1.5,Diesel,yes,2012,Kangoo
1601,Audi,3250,sedan,285,NA,Gas,no,1996,A8
1602,Audi,3800,sedan,257,2,Petrol,yes,1993,80
1603,Volkswagen,10900,vagon,185,1.4,Petrol,yes,2011,Golf VII
1604,Mercedes-Benz,11000,van,300,2.2,Diesel,yes,2007,Vito
1605,Volkswagen,51900,crossover,30,3,Diesel,yes,2015,Touareg
1606,Mercedes-Benz,18900,sedan,232,3,Diesel,yes,2007,E-Class
1607,BMW,25500,sedan,148,3,Diesel,yes,2007,535
1608,Renault,14500,sedan,98,1.5,Diesel,yes,2014,Fluence
1609,BMW,7900,sedan,260,3.5,Petrol,yes,1997,535
1610,Audi,44800,crossover,95,3,Diesel,yes,2014,Q7
1611,Toyota,26200,other,73,2.5,Diesel,yes,2012,Hilux
1612,BMW,14000,crossover,164,3,Diesel,no,2006,X5
1613,Renault,7900,van,300,1.9,Diesel,yes,2006,Trafic
1614,Renault,1350,sedan,100,1.7,Petrol,yes,1986,21
1615,Volkswagen,10777,van,157,1.6,Diesel,yes,2012,Caddy
1616,Renault,8300,van,217,1.9,Diesel,yes,2004,Trafic
1617,Volkswagen,40000,sedan,1,1.4,Petrol,yes,2015,Passat B8
1618,Mercedes-Benz,16800,other,266,3,Diesel,yes,2007,E-Class
1619,Audi,43000,crossover,1,2,Petrol,yes,2016,Q3
1620,Toyota,22900,sedan,60,2.5,Petrol,yes,2012,Camry
1621,Audi,10900,sedan,225,2.4,Petrol,yes,2005,A6
1622,BMW,2550,sedan,280,1.6,Petrol,no,2000,316
1623,Mercedes-Benz,18700,other,142,2.2,Diesel,yes,2007,Viano
1624,Toyota,3800,sedan,220,1.6,Petrol,yes,1994,Carina
1625,Mercedes-Benz,7700,van,290,2.2,Diesel,yes,2004,Vito
1626,BMW,112000,sedan,16,3,Diesel,yes,2015,730
1627,Mercedes-Benz,2600,van,280,2.9,Diesel,no,1997,Sprinter 312
1628,Volkswagen,14900,vagon,165,1.4,Petrol,yes,2013,Passat B7
1629,Mitsubishi,11960,other,140,2.5,Diesel,yes,2007,L 200
1630,Mitsubishi,19800,crossover,130,2.5,Diesel,yes,2011,Pajero Sport
1631,Mercedes-Benz,12800,van,116,2.2,Diesel,yes,2012,Vito
1632,Mercedes-Benz,34000,sedan,69,2,Petrol,yes,2013,E-Class
1633,Audi,29999,sedan,97,3,Petrol,yes,2011,S5
1634,Renault,10499,other,160,NA,Diesel,yes,2013,Trafic
1635,Mitsubishi,4900,vagon,250,2.5,Petrol,yes,2001,Galant
1636,BMW,12900,sedan,200,2.5,Petrol,yes,2006,523
1637,Mercedes-Benz,12600,sedan,300,2.7,Diesel,yes,2003,E-Class
1638,Volkswagen,9800,other,117,1.6,Diesel,yes,2014,Caddy
1639,Audi,3650,sedan,270,1.9,Diesel,yes,2002,A6
1640,Renault,1150,hatch,250,1.4,Petrol,yes,1987,5
1641,Volkswagen,37900,crossover,73,3,Diesel,yes,2012,Touareg
1642,Volkswagen,17900,crossover,145,3,Diesel,yes,2007,Touareg
1643,BMW,37500,crossover,110,4.4,Petrol,yes,2011,X6
1644,BMW,27900,sedan,170,3,Petrol,yes,2011,530
1645,Mercedes-Benz,177000,crossover,0,5.5,Petrol,yes,2016,GLS 63
1646,Volkswagen,10600,van,153,1.6,Diesel,yes,2012,Caddy
1647,Mercedes-Benz,39900,crossover,127,5.5,Petrol,yes,2010,GL 550
1648,Volkswagen,5200,van,260,1.9,Diesel,no,2005,Touran
1649,Volkswagen,16999,sedan,105,1.8,Petrol,yes,2011,Passat B7
1650,Toyota,10200,sedan,122,7.2,Petrol,yes,2011,Corolla
1651,Renault,8400,van,260,1.9,Diesel,yes,2005,Trafic
1652,Audi,30900,crossover,27,2,Petrol,yes,2011,Q5
1653,Mercedes-Benz,9500,van,248,2.2,Diesel,yes,2005,Vito
1654,Mitsubishi,12800,crossover,153,1.6,Gas,yes,2011,ASX
1655,BMW,48900,crossover,60,3,Diesel,yes,2011,X3
1656,Renault,11600,vagon,165,1.5,Diesel,yes,2012,Megane
1657,Volkswagen,20200,hatch,22,1.2,Petrol,yes,2014,Golf VII
1658,Mercedes-Benz,12700,hatch,140,1.7,Gas,yes,2007,B 170
1659,Mercedes-Benz,144900,sedan,16,3,Diesel,yes,2014,S 350
1660,Toyota,17835,crossover,240,2.7,Gas,yes,2007,Land Cruiser Prado
1661,Toyota,NA,vagon,160,2.4,Gas,yes,2007,Rav 4
1662,Mercedes-Benz,30900,sedan,71,2.2,Diesel,yes,2012,E-Class
1663,Renault,9500,sedan,88,1.6,Gas,yes,2012,Fluence
1664,Volkswagen,11500,van,192,1.9,Diesel,yes,2008,Caddy
1665,Renault,18932.55,hatch,0,1.5,Diesel,yes,2016,Megane
1666,Mercedes-Benz,33000,vagon,91,NA,Other,yes,2013,E-Class
1667,Renault,11700,vagon,155,1.5,Diesel,yes,2012,Megane
1668,Renault,9900,crossover,201,1.9,Diesel,yes,2006,Kangoo
1669,Mercedes-Benz,19500,sedan,180,3,Diesel,yes,2008,E-Class
1670,Mercedes-Benz,6000,sedan,350,2,Diesel,yes,1985,200
1671,Audi,3400,vagon,261,2.5,Diesel,no,2004,A6
1672,Volkswagen,8200,other,102,1.6,Diesel,yes,2012,Caddy
1673,Toyota,15600,sedan,165,3.5,Gas,yes,2008,Camry
1674,BMW,NA,sedan,43,3,Petrol,yes,2011,535
1675,Toyota,47500,crossover,45,3,Diesel,yes,2014,Land Cruiser Prado
1676,Audi,33900,sedan,58,2,Petrol,yes,2014,A5
1677,Toyota,97500,crossover,2,4.6,Petrol,yes,2016,Land Cruiser 200
1678,Renault,15000,sedan,21,1.5,Diesel,yes,2014,Fluence
1679,Toyota,28999,sedan,86,3.5,Petrol,yes,2013,Camry
1680,Audi,15000,hatch,66,1.2,Petrol,yes,2011,A1
1681,Toyota,36000,crossover,66,3,Diesel,yes,2010,Land Cruiser Prado
1682,Toyota,19500,crossover,150,4,Petrol,yes,2005,Land Cruiser Prado
1683,Mercedes-Benz,5000,sedan,350,1.8,Other,yes,1995,C-Class
1684,Mercedes-Benz,17800,sedan,73,3,Petrol,yes,2008,C-Class
1685,Mercedes-Benz,5000,sedan,215,2.6,Gas,yes,1992,E-Class
1686,Renault,3100,hatch,275,1.2,Petrol,yes,1991,Clio
1687,Renault,1200,sedan,240,1.7,Gas,yes,1988,9
1688,BMW,3800,sedan,100,1.8,Petrol,yes,1992,318
1689,Renault,1999,vagon,260,1.9,Diesel,no,2001,Laguna
1690,Mercedes-Benz,42900,hatch,3,NA,Other,yes,2016,B-Class Electric Drive
1691,Mercedes-Benz,8800,sedan,330,5,Petrol,yes,2000,S 500
1692,Renault,8800,van,250,1.9,Diesel,yes,2006,Trafic
1693,Mercedes-Benz,15300,other,168,3.2,Petrol,yes,2003,CLK 320
1694,BMW,39900,sedan,5,2,Petrol,yes,2016,520
1695,Renault,7400,van,181,2,Diesel,yes,2007,Trafic
1696,Volkswagen,28000,van,163,2,Diesel,yes,2010,Multivan
1697,Volkswagen,12300,van,182,2,Diesel,yes,2011,T6 (Transporter) 
1698,Renault,3600,sedan,101,2,Petrol,yes,1997,Megane
1699,Toyota,8450,sedan,193,1.6,Gas,yes,2007,Corolla
1700,Volkswagen,2500,hatch,297,1.6,Petrol,yes,1995,Golf III
1701,Toyota,9950,sedan,106,1.6,Gas,yes,2008,Corolla
1702,Mercedes-Benz,23200,sedan,58,1.8,Petrol,yes,2010,C-Class
1703,Toyota,10500,sedan,124,1.8,Petrol,yes,2008,Avensis
1704,Mercedes-Benz,11200,sedan,280,2.2,Diesel,yes,2005,E-Class
1705,Volkswagen,9750,van,1,1.9,Diesel,yes,2004,T5 (Transporter)
1706,Toyota,20800,crossover,70,2.7,Petrol,yes,2008,Land Cruiser Prado
1707,Audi,33500,hatch,35,1.8,Petrol,yes,2014,A5
1708,Volkswagen,10000,sedan,66,1.6,Petrol,yes,2011,Polo
1709,Mitsubishi,NA,crossover,205,2.5,Diesel,yes,2006,Pajero Sport
1710,Mitsubishi,2199,hatch,400,1.8,Other,yes,1991,Galant
1711,Audi,16800,hatch,47,1.2,Petrol,yes,2013,A3
1712,Mercedes-Benz,25500,crossover,200,4,Diesel,yes,2007,GL 420
1713,Audi,2099,sedan,314,1.9,Diesel,no,1996,A4
1714,Toyota,20000,crossover,250,4.2,Diesel,yes,2000,Land Cruiser 100
1715,Volkswagen,7400,van,380,2.5,Diesel,yes,2000,T4 (Transporter)
1716,Volkswagen,12000,other,209,NA,Diesel,yes,2006,T5 (Transporter) 
1717,Mercedes-Benz,NA,van,273,2.9,Diesel,yes,2001,Sprinter 310
1718,BMW,16500,sedan,150,2.5,Petrol,yes,2005,325
1719,Audi,18500,sedan,137,NA,Petrol,yes,2009,A6
1720,Mercedes-Benz,43500,other,51,3,Diesel,yes,2014,E-Class
1721,Renault,7450,other,190,NA,Diesel,yes,2004,Grand Scenic
1722,Volkswagen,3100,hatch,118,1.8,Gas,yes,1993,Golf III
1723,Mercedes-Benz,12100,sedan,310,2.2,Diesel,yes,2005,E-Class
1724,Mercedes-Benz,12000,van,230,2.2,Diesel,yes,2008,Vito
1725,Mitsubishi,33000,other,0,2.4,Diesel,yes,2016,L 200
1726,Renault,15672.15,van,0,1.5,Diesel,yes,2016,Dokker
1727,Renault,6600,van,134,1.5,Diesel,yes,2011,Kangoo
1728,Renault,12800,vagon,127,1.5,Diesel,yes,2011,Megane
1729,Mercedes-Benz,300000,sedan,68,6,Petrol,yes,2011,S 600
1730,Renault,7200,van,73,1.5,Diesel,yes,2012,Kangoo
1731,BMW,21000,hatch,79,1.6,Petrol,yes,2013,118
1732,Mitsubishi,5900,hatch,92,1.6,Petrol,yes,2003,Carisma
1733,Volkswagen,9500,van,205,2,Petrol,yes,2006,Passat B6
1734,Renault,2100,van,270,1.9,Diesel,no,2002,Scenic
1735,Audi,4000,sedan,260,NA,Diesel,no,2000,A6
1736,Toyota,8100,hatch,91,1.6,Petrol,yes,2007,Auris
1737,Mercedes-Benz,60000,crossover,140,5.5,Gas,yes,2008,G 55 AMG
1738,BMW,2899,sedan,260,2,Diesel,no,2000,320
1739,BMW,73900,sedan,57,4.4,Petrol,yes,2013,M5
1740,BMW,7998,sedan,253,NA,Petrol,yes,1998,323
1741,BMW,3400,vagon,191,2,Diesel,no,2002,320
1742,BMW,26500,sedan,70,3,Petrol,yes,2008,330
1743,Mitsubishi,5800,sedan,186,1.6,Petrol,yes,2006,Lancer
1744,BMW,9999,sedan,200,1.8,Petrol,yes,2004,318
1745,Volkswagen,12999,vagon,95,1.6,Diesel,yes,2010,Passat B6
1746,Mercedes-Benz,75500,van,14,2.2,Diesel,yes,2015,V 250
1747,BMW,2499,sedan,210,1.8,Petrol,no,2000,318
1748,Renault,2900,hatch,280,NA,Diesel,no,2005,Scenic
1749,Volkswagen,3500,hatch,201,1.9,Diesel,no,2002,Golf IV
1750,Audi,NA,sedan,177,1.8,Petrol,yes,1998,A4
1751,Volkswagen,10000,van,283,2.5,Diesel,yes,2005,T5 (Transporter)
1752,Mitsubishi,7000,sedan,133,1.6,Petrol,yes,2008,Lancer
1753,Mercedes-Benz,169000,van,1,3,Diesel,yes,2014,Sprinter 319
1754,Volkswagen,35999,crossover,84,3,Diesel,yes,2011,Touareg
1755,Mitsubishi,2900,sedan,350,1.6,Petrol,yes,1994,Lancer
1756,Volkswagen,32400,crossover,50,2,Diesel,yes,2014,Tiguan
1757,Mitsubishi,15000,crossover,95,2.5,Diesel,yes,2008,Pajero Sport
1758,Mitsubishi,7300,sedan,145,1.6,Petrol,yes,2008,Lancer
1759,Toyota,30500,sedan,7,2.5,Gas,yes,2015,Camry
1760,BMW,6300,sedan,270,3.5,Petrol,yes,1998,735
1761,Mitsubishi,6200,sedan,170,NA,Other,yes,2005,Lancer
1762,BMW,23500,crossover,180,4.8,Petrol,yes,2008,X5
1763,Volkswagen,NA,sedan,60,2,Diesel,yes,2013,Passat CC
1764,Volkswagen,10400,sedan,87,1.6,Petrol,yes,2011,Polo
1765,Volkswagen,22600,crossover,187,3,Diesel,yes,2008,Touareg
1766,Volkswagen,8900,hatch,128,1.4,Petrol,yes,2010,Polo
1767,Audi,8400,sedan,260,1.8,Gas,yes,2003,A4
1768,Toyota,13300,sedan,158,2,Gas,yes,2009,Avensis
1769,Mercedes-Benz,16500,van,152,2.2,Diesel,yes,2012,Vito
1770,Renault,4200,vagon,180,1.4,Petrol,yes,2000,Kangoo
1771,Volkswagen,NA,van,320,1.6,Diesel,yes,1985,T3 (Transporter)
1772,Volkswagen,18999,sedan,122,1.8,Petrol,yes,2012,Passat CC
1773,Mitsubishi,12400,sedan,52,1.6,Petrol,yes,2013,Lancer X
1774,Mitsubishi,3950,other,280,2.5,Diesel,no,1994,Pajero
1775,Toyota,13850,hatch,24,1.6,Other,yes,2010,Auris
1776,Mitsubishi,5999,hatch,108,1.3,Petrol,yes,2006,Colt
1777,Audi,2650,sedan,300,2,Petrol,yes,1987,80
1778,BMW,5400,sedan,404,2.5,Petrol,yes,1992,525
1779,Mercedes-Benz,28500,hatch,15,1.8,Diesel,yes,2014,A 180
1780,Mercedes-Benz,46900,other,10,2.2,Diesel,yes,2012,E-Class
1781,Renault,12000,sedan,81,2,Petrol,yes,2012,Fluence
1782,Volkswagen,29040,sedan,0,1.4,Petrol,yes,2015,Jetta
1783,Mercedes-Benz,NA,van,261,2.2,Diesel,yes,2007,Vito
1784,Audi,9800,hatch,165,1.6,Gas,yes,2006,A3
1785,BMW,7000,sedan,400,2.8,Petrol,yes,1998,528
1786,Volkswagen,12800,van,230,2,Diesel,yes,2011,T5 (Transporter) 
1787,BMW,8500,sedan,365,3,Diesel,yes,2001,530
1788,Toyota,3650,hatch,260,1.3,Petrol,yes,1996,Corolla
1789,Volkswagen,11500,other,51,1.6,Petrol,yes,2013,Polo
1790,Volkswagen,9800,van,130,1.6,Diesel,yes,2012,Caddy
1791,Renault,2350,van,380,1.9,Diesel,no,2003,Espace
1792,Audi,21800,vagon,172,2,Diesel,yes,2011,A4
1793,Volkswagen,20300,crossover,139,3,Diesel,yes,2008,Touareg
1794,Mercedes-Benz,11800,sedan,167,3.2,Diesel,yes,2003,E-Class
1795,Renault,8400,van,248,2.5,Diesel,yes,2005,Trafic
1796,BMW,NA,sedan,240,2.8,Gas,yes,1997,528
1797,Mercedes-Benz,81500,sedan,1,3,Diesel,yes,2016,GLE-Class
1798,Mitsubishi,20300,other,30,NA,Diesel,yes,2014,L 200
1799,Toyota,14900,other,175,3.5,Gas,yes,2008,Camry
1800,Mitsubishi,7500,sedan,79,1.6,Gas,yes,2008,Lancer
1801,Volkswagen,NA,other,440,1.4,Petrol,yes,2008,Eos
1802,Volkswagen,9400,hatch,187,1.6,Petrol,yes,2008,Golf V
1803,Renault,8700,hatch,21,1.6,Petrol,yes,2011,Sandero
1804,Volkswagen,13700,sedan,134,2,Diesel,yes,2012,Passat B6
1805,Audi,4000,sedan,263,1.9,Diesel,yes,1996,A4
1806,Audi,2850,sedan,260,NA,Other,no,1999,A6
1807,Volkswagen,8950,van,206,1.6,Diesel,yes,2012,Caddy
1808,Audi,4299,sedan,307,2.8,Gas,yes,1991,100
1809,Toyota,36500,crossover,2,3,Diesel,yes,2014,Hilux
1810,Mercedes-Benz,7600,van,315,2.9,Diesel,yes,1996,Sprinter 312
1811,Mitsubishi,9200,crossover,110,2.4,Petrol,yes,2006,Outlander
1812,Mercedes-Benz,13000,sedan,191,1.8,Petrol,yes,2005,E-Class
1813,Toyota,24000,crossover,132,4,Petrol,yes,2008,Land Cruiser Prado
1814,Mercedes-Benz,8500,van,630,2.9,Diesel,yes,1998,Sprinter 312
1815,Mercedes-Benz,20900,other,250,3.2,Diesel,yes,2007,ML 320
1816,BMW,18500,sedan,79,3,Diesel,no,2012,530
1817,Mercedes-Benz,2000,sedan,270,2.9,Diesel,no,1996,E-Class
1818,Audi,2400,sedan,310,2,Diesel,yes,1989,100
1819,Volkswagen,10800,sedan,63,20,Petrol,yes,2007,Passat B6
1820,BMW,NA,sedan,145,2,Diesel,yes,2007,320
1821,Renault,12399,van,177,2,Diesel,yes,2009,Trafic
1822,Toyota,15200,crossover,208,2,Petrol,yes,2006,Rav 4
1823,Audi,23800,crossover,205,4.2,Gas,yes,2007,Q7
1824,Volkswagen,3000,vagon,275,1.9,Diesel,no,2001,Passat B5
1825,Mercedes-Benz,4000,sedan,300,1.8,Petrol,yes,1996,C-Class
1826,Renault,7000,vagon,231,1.6,Petrol,yes,2008,Scenic
1827,Volkswagen,17900,van,92,1.4,Petrol,yes,2012,Sharan
1828,Audi,3400,vagon,223,2.5,Diesel,no,2001,A6
1829,Volkswagen,2200,hatch,33,1.9,Diesel,yes,1985,Golf II
1830,BMW,7000,sedan,227,3,Diesel,no,2004,730
1831,Audi,98000,other,12,5.2,Petrol,yes,2012,R8
1832,Volkswagen,12650,van,167,2,Diesel,yes,2011,T5 (Transporter) 
1833,Volkswagen,39040,sedan,0,2,Diesel,yes,2014,Passat CC
1834,BMW,25500,crossover,187,4.8,Gas,yes,2007,X5
1835,Volkswagen,9000,sedan,130,1.6,Petrol,yes,2012,Polo
1836,BMW,47300,crossover,10,2,Diesel,yes,2016,X3
1837,Renault,11500,van,177,2,Diesel,yes,2008,Trafic
1838,Mitsubishi,19000,crossover,47,2,Petrol,yes,2012,ASX
1839,Mercedes-Benz,18500,crossover,1,3.5,Gas,yes,2006,ML 350
1840,Volkswagen,7170,van,176,2,Diesel,yes,2005,Caddy
1841,Mercedes-Benz,28000,other,250,3,Diesel,yes,2008,GL 320
1842,Audi,28500,sedan,74,1.8,Petrol,yes,2012,A4
1843,Volkswagen,25500,other,52,2,Petrol,yes,2012,Scirocco
1844,Mitsubishi,10999,other,281,3,Gas,yes,2003,Pajero Wagon
1845,Mercedes-Benz,42500,sedan,100,5.5,Petrol,yes,2011,S 500
1846,Toyota,16800,crossover,165,2.7,Petrol,yes,2005,Land Cruiser Prado
1847,Mercedes-Benz,NA,crossover,0,3,Diesel,yes,2016,GLS 350
1848,Volkswagen,17900,vagon,115,1.8,Petrol,yes,2012,Passat B7
1849,BMW,19900,other,218,3,Petrol,yes,2007,335
1850,Volkswagen,8750,van,200,2.5,Diesel,yes,2006,T5 (Transporter)
1851,Mercedes-Benz,111999,crossover,0,3,Diesel,yes,2016,GLS 350
1852,BMW,9500,sedan,217,2.2,Petrol,yes,2002,320
1853,Toyota,7500,hatch,98,1.3,Other,yes,2006,Yaris
1854,Mercedes-Benz,32500,crossover,254,3.2,Diesel,yes,2008,GL 320
1855,BMW,45000,sedan,110,NA,Other,yes,2012,535
1856,Audi,3700,vagon,273,2.5,Diesel,no,2003,A6
1857,Mitsubishi,8500,other,135,1.5,Gas,yes,2008,Lancer X
1858,Mercedes-Benz,109900,sedan,40,3,Diesel,yes,2014,S 350
1859,Mercedes-Benz,39900,other,88,6.2,Petrol,yes,2008,CL 63 AMG
1860,Mercedes-Benz,4700,sedan,260,2.7,Diesel,no,2002,E-Class
1861,Audi,13200,vagon,182,2.7,Gas,yes,2003,A6 Allroad
1862,Renault,6700,van,216,1.5,Diesel,yes,2010,Kangoo
1863,Volkswagen,23000,sedan,80,2,Other,yes,2011,Passat CC
1864,Volkswagen,6400,van,181,2,Diesel,yes,2008,Caddy
1865,Mercedes-Benz,97555,van,0,2.5,Diesel,yes,2016,V 250
1866,Audi,7900,sedan,242,2,Petrol,yes,2002,A4
1867,Mercedes-Benz,5300,sedan,380,3,Diesel,yes,1995,E-Class
1868,Toyota,24171.42,sedan,1,2.5,Petrol,yes,2016,Camry
1869,Audi,23400,sedan,112,2,Diesel,yes,2012,A4
1870,Toyota,10500,sedan,185,1.6,Petrol,yes,2008,Corolla
1871,Mercedes-Benz,4900,van,262,2.3,Diesel,yes,1998,Vito
1872,BMW,16300,crossover,258,4.4,Petrol,yes,2005,X5
1873,Renault,1300,van,265,1.9,Diesel,no,1999,Kangoo
1874,Mercedes-Benz,6700,van,1,2.2,Diesel,yes,2004,Vito
1875,Renault,2850,hatch,315,2.2,Diesel,no,2003,Laguna
1876,Mercedes-Benz,109999,crossover,0,2.98,Diesel,yes,2016,GLS 350
1877,Audi,3650,sedan,240,2.5,Diesel,no,2000,A6
1878,Volkswagen,4100,vagon,350,1.9,Diesel,yes,2003,Passat B5
1879,Mercedes-Benz,9300,van,159,2.2,Diesel,yes,2010,Vito
1880,BMW,18500,crossover,250,4.4,Gas,yes,2005,X5
1881,Mercedes-Benz,7600,sedan,384,2.8,Petrol,yes,2000,E-Class
1882,Mitsubishi,7300,sedan,112,1.6,Petrol,yes,2008,Lancer
1883,Renault,6700,van,220,2,Other,yes,2007,Trafic
1884,Toyota,14400,sedan,80,2.4,Petrol,yes,2008,Camry
1885,Toyota,10600,sedan,204,1.8,Other,yes,2008,Avensis
1886,BMW,139000,crossover,0,4.4,Petrol,yes,2016,X6 M
1887,Renault,10000,vagon,234,2,Diesel,yes,2008,Laguna
1888,Toyota,12999,sedan,160,3.5,Gas,yes,2007,Avalon
1889,Renault,6800,van,168,1.5,Diesel,yes,2012,Kangoo
1890,Volkswagen,15850,crossover,98,2,Diesel,yes,2008,Tiguan
1891,Renault,6000,van,162,1.4,Petrol,yes,2007,Kangoo
1892,Volkswagen,44700,van,120,3.5,Petrol,yes,2013,Sharan
1893,Renault,5600,vagon,117,1.5,Diesel,yes,2008,Kangoo
1894,Renault,6100,vagon,130,NA,Diesel,yes,2009,Kangoo
1895,Mercedes-Benz,21500,sedan,159,1.8,Gas,yes,2012,E-Class
1896,Renault,7600,van,183,1.9,Diesel,yes,2006,Trafic
1897,Mercedes-Benz,1950,sedan,1,2,Diesel,yes,1979,200
1898,Volkswagen,9000,hatch,120,1.2,Diesel,yes,2012,Polo
1899,BMW,35500,sedan,235,3,Diesel,yes,2010,730
1900,Mitsubishi,5500,sedan,165,1.6,Petrol,yes,2006,Lancer
1901,Mercedes-Benz,32500,crossover,168,3.2,Diesel,yes,2009,GL 320
1902,BMW,18000,sedan,245,2.5,Petrol,yes,2007,523
1903,Mercedes-Benz,NA,crossover,0,3,Diesel,yes,2016,GLE-Class
1904,Mercedes-Benz,18000,van,147,2.2,Diesel,yes,2013,Vito
1905,Renault,10999,vagon,216,1.5,Diesel,yes,2012,Megane
1906,Renault,7500,van,240,74,Diesel,yes,2005,Grand Scenic
1907,Mercedes-Benz,22700,sedan,140,5,Petrol,yes,2007,S 500
1908,Toyota,23500,sedan,75,2.5,Gas,yes,2011,Camry
1909,Mercedes-Benz,10000,other,275,2.15,Diesel,yes,2006,Sprinter 313
1910,Volkswagen,7700,van,157,1.9,Diesel,yes,2006,Caddy
1911,Volkswagen,10900,van,185,1.9,Diesel,yes,2009,Caddy
1912,Audi,12999,vagon,225,2.5,Diesel,yes,2004,A6 Allroad
1913,BMW,67500,crossover,1,2,Diesel,yes,2016,X5
